Node	Weight_1	Weight_2	Weight_3	Query_1	Query_2	Query_3
Map1s	0.0010002869195258675	0.0010070508832742695	0.0011837042086997164	False	False	False
Utp6	0.0010001707352286862	0.0010071300832059642	0.0028233010991850424	False	False	False
Sugp1	0.0010003640799081202	0.0010016536284582723	0.0012184805235268183	False	False	False
Myh9	0.0010002689524977386	0.0035512433269460075	0.00916217651247642	False	False	False
Gnpat	0.0010001884144194301	0.0010023537775413465	0.0010897028545834582	False	False	False
Neo1	0.0010000791516572873	0.0010078288213397496	0.004142366154701793	False	False	False
Tbce	0.0010001986440142314	0.0010065453804429956	0.003906099354218808	False	False	False
Net1	0.0010003843347524992	0.023764747708267288	0.007582792895174025	False	False	False
Tie1	0.00100010066995981	0.0010056405609096615	0.005247012255565504	False	False	False
Wdr19	0.0010004060608149153	0.0016335334505824966	0.012862947784051827	False	False	False
Srprb	0.00100019061317259	0.0012321818673416475	0.016703610989892988	False	False	False
Foxo1	0.0010000998000433416	0.0010075048951191268	0.009080373928978081	False	False	False
Foxc1	0.001000089492579199	0.001012497710334931	0.06038480056622591	False	False	False
Wsb2	0.0010001895287373652	0.00125386137586361	0.004074293861741617	False	False	False
Rab26	0.0010002090122558022	0.0010004978162527873	0.06145035023487368	False	False	False
Obscn	0.0010004842688964264	0.0010169781524179816	0.0010838585883072823	False	False	False
Dll4	0.0010002430847425637	0.0010009587679895436	0.0010000107044817231	False	False	False
Irf9	0.08154055631113605	0.0010196455319550187	0.011731433464694383	False	False	False
Foxk1	0.001000020231497478	0.0010062726926549023	0.0104739176028519	False	False	False
Smtn	0.0010002126124393465	0.0010229196080209625	0.0024363511316630487	False	False	False
Pbx1	0.0010000199013493315	0.0010000639152914173	0.001158588171193159	False	False	False
Rab34	0.001000424828803849	0.001005385085814514	0.009308174243629206	False	False	False
Thoc1	0.0010001065914417096	0.0010067852125371687	0.032868977340308955	False	False	False
Akap8	0.0010000283576003129	0.0010031210000253394	0.03610144085410261	False	False	False
Ube2s	0.001000019093316279	0.0010054436423171614	0.0014270426490775145	False	False	False
Rhoh	0.0010007863088987894	0.001076026106919568	0.005359517016712775	False	False	False
Ndel1	0.0010000046650198008	0.0010035011644078206	0.0010468184661900043	False	False	False
Ier5	0.0010003213719575641	0.0014911744823464831	0.0026737255678911907	False	False	False
Isg15	1.0	0.001003664118221332	0.0022330711774193315	True	False	False
Ngdn	0.001000386643786936	0.0010043287813969676	0.001647280028353217	False	False	False
Padi2	0.0026258678467015774	0.0010086893772032325	0.020033043245873263	False	False	False
Cnot4	0.0010000488494595718	0.001005491454179543	0.008465375717353502	False	False	False
Aatf	0.0010002160794365142	0.0010099236170239183	0.001440242163010222	False	False	False
Cys1	0.0010012519588339266	0.02793045194021593	0.03424080188156683	False	False	False
Smad6	0.001000458444845994	0.002201017686436021	0.0189865500014877	False	False	False
Cebpz	0.0010000451387950377	0.0010015515719805094	0.008161782198488406	False	False	False
Mcl1	0.0010000647387683039	0.0017287746375476893	0.016377292211412462	False	False	False
Mpc2	0.0033041819100265817	0.03872103296113617	0.06190186000183628	False	False	False
Cdk2	0.0010002344880590804	0.0014356417920995397	0.003716183657307056	False	False	False
Ddx51	0.0010000285425822769	0.001009813646018119	0.0059835346614962375	False	False	False
Lnp	0.0010000362540907792	0.0010014966528338913	0.0010106523281003894	False	False	False
Nos3	0.001000021622996156	0.0010140511402117805	0.020486874608693324	False	False	False
Ccnd2	0.001000053081980663	0.029184877762266262	0.006836561391093646	False	False	False
Abcb7	0.0010000258234950936	0.0010032054127309146	0.0012021953249473814	False	False	False
Slk	0.0010002336923629399	0.0036696892222784876	0.007053647495653005	False	False	False
Emd	0.0010000212757149641	0.0010047526711465492	0.0011147200866317602	False	False	False
Ppie	0.0010001763468199718	0.0010132826366542156	0.007757577148259659	False	False	False
Vgll2	0.0010001038290980357	0.0010223823755166376	0.00797238765812453	False	False	False
Scml4	0.0010005018091850627	0.0010067536850725638	0.012347049404803957	False	False	False
Nav1	0.0010000853110149611	0.015252714534518742	0.018926306902907572	False	False	False
Ephb3	0.0010006603753860896	0.0010053684392229698	0.02175542153700354	False	False	False
Nup85	0.001000390237984955	0.001003780402791708	0.0060278153138476655	False	False	False
Pcsk4	0.001002069678088319	0.0010300395934208658	0.0570590055804788	False	False	False
Sfxn3	0.001000132320813864	0.0010011537065882092	0.019187449361124428	False	False	False
Tle4	0.0010000501552715694	0.0010004256381389125	0.001159592712640465	False	False	False
Atg3	0.001000199085164416	0.001003879206211817	0.0010385167394081683	False	False	False
Stat1	0.243370716142297	0.003862901152160157	0.0010382885129428308	True	False	False
Blnk	0.001000185391611088	0.0010002047029652819	0.0015689359997608653	False	False	False
Hipk2	0.0010005325330613838	0.0010142090742955938	0.0023972207291057183	False	False	False
Bst2	0.16377049676573566	0.0010100459905406564	0.013136220927789904	True	False	False
Bag5	0.001000028300198979	0.0010051915826160946	0.0033201722757960042	False	False	False
Saal1	0.0010002889164756649	0.001015126225657358	0.0011157335917461272	False	False	False
Igf1r	0.0010002709061395002	0.0010025592747389001	0.023445596263560804	False	False	False
Nedd8	0.0010001087910660917	0.0010059033882405673	0.0168634399451929	False	False	False
Psme1	0.002909061131551532	0.0010055614810346965	0.0019347489450568629	False	False	False
Tnpo1	0.0010000676661183839	0.001133237604142072	0.0011584157044856125	False	False	False
Ttc23	0.001000874452896485	0.0011958613085404472	0.002999879680882825	False	False	False
Ddx50	0.001000081513881444	0.001002020788881767	0.0022811300617943835	False	False	False
Cbx4	0.0010000909210576717	0.0010012878189261708	0.018893759227981758	False	False	False
Scrn1	0.0010000114589000597	0.0010049545757425855	0.0010021689094775717	False	False	False
Dffa	0.0010001306008149808	0.0012820667645694285	0.0029984512922759236	False	False	False
Myl9	0.0015022243299091052	0.0026599440775711206	0.03330659488761297	False	False	False
Arf3	0.001000072421726576	0.0010005970998918801	0.0010819952180485153	False	False	False
Lef1	0.0010009406747766617	0.0010185591304114102	0.0016314507409857064	False	False	False
Cwc22	0.0010001309063372257	0.0013892559797343553	0.007760066896781942	False	False	False
Pa2g4	0.0010000611585332352	0.0010048362371256694	0.0010667716357795505	False	False	False
Magi1	0.0010000292358741999	0.0010037706589005255	0.0016819307645004706	False	False	False
Hes6	0.0010000030006489492	0.0010054866796340824	0.0020103086004693623	False	False	False
Taf1c	0.0010000898921071772	0.0010135466279044068	0.0013755558951430832	False	False	False
Cul5	0.0010000802176276904	0.0031972905842915797	0.0011829732242644704	False	False	False
Smug1	0.0010002289066176724	0.0010021363799918679	0.0027930477940528945	False	False	False
Per1	0.0010008605479695709	0.009998247411886246	0.019819363211282415	False	False	False
Ldb1	0.0010000029112540278	0.0010055404579579763	0.010114164783163303	False	False	False
Wdr61	0.0010001228433378282	0.0010001000446030331	0.0032021306265892844	False	False	False
Polk	0.0010002685421307094	0.0010166040588544646	0.0018236930641847091	False	False	False
Rbm3	0.0049986814835725445	0.0010056592398137922	0.06607176644859171	False	False	False
Bub1	0.0010010662031993977	0.006372913603603406	0.007771219998089532	False	False	False
Rbm12	0.0010001739171670572	0.001004488914831752	0.007304246264561161	False	False	False
Ncoa2	0.0010000401832864687	0.0010013795686678617	0.0011171234439584408	False	False	False
Postn	0.03520433571296082	0.18502791926798293	0.012638478733627008	False	False	False
Aak1	0.0010000631396869671	0.001000889803971686	0.011372155940859413	False	False	False
Rrp1	0.0010000450640243106	0.0010001070719375966	0.005860883830063514	False	False	False
Plcl1	0.0010002562846176519	0.0010026955165974112	0.0011394875628969385	False	False	False
Ddx28	0.0010002795137912357	0.001007047315265641	0.0033301003924174643	False	False	False
Snx27	0.0010000325628984998	0.001001523893378817	0.0016894832778143226	False	False	False
Mgst3	0.001000304943035151	0.04852983502413392	0.016279143210110578	False	False	False
Wdr1	0.001000085024648025	0.001005295025641584	0.01690307752150077	False	False	False
Hsf1	0.0010000457193081599	0.0014382634913945164	0.003254055254061551	False	False	False
Syt2	0.0010001092988253914	0.001000680648967171	0.001864259535806733	False	False	False
Cnot2	0.001000261469841618	0.0010044817693980834	0.002723698335281471	False	False	False
Brd7	0.0010001580813492482	0.0010023784474167785	0.0018435693683112114	False	False	False
Med4	0.0010003312830652556	0.0010038469119684323	0.002371220278768413	False	False	False
Aagab	0.00100013791362653	0.0010062195546196322	0.0016864069179618434	False	False	False
Taf3	0.0010000345930541847	0.001012527139375958	0.002850190028159185	False	False	False
Pld6	0.001000280461452886	0.001023446435325846	0.0013821218899092453	False	False	False
Pno1	0.0010000912983301274	0.0010046023223971366	0.014490107001826819	False	False	False
Dlg2	0.0010002726626196525	0.0010046473239020402	0.00451949751368164	False	False	False
Cxxc1	0.0010001001881583627	0.0010082124530005343	0.010355895225781599	False	False	False
Taf9	0.001000010051218831	0.0010021172163723405	0.015484627371154028	False	False	False
Wwc2	0.001000089340345913	0.0010014521137094257	0.017258454262498155	False	False	False
Dctn2	0.001000149641359652	0.0010009314161952458	0.0010002992099495914	False	False	False
Timd4	0.02161024362536674	0.001082255539735652	0.38717542319166226	False	False	False
Cry2	0.0010002253404941372	0.00261996530297451	0.007134490727119251	False	False	False
Elmo2	0.001000020083456516	0.0010009425893679205	0.0019984338907358254	False	False	False
Sde2	0.0010003471457305621	0.0013523721825781775	0.017864693425381224	False	False	False
Tmco1	0.0010001097777814117	0.0010005248313518138	0.0016341732112349875	False	False	False
Cenpo	0.001000207837471952	0.0010020493688777088	0.03812242229131137	False	False	False
Uba1y	0.0010007297503957543	0.0010092116293586753	0.0010834099787896225	False	False	False
Hacd2	0.0010000098859814502	0.0017299139113232153	0.0013183679229617233	False	False	False
Irs2	0.001000193228313278	0.0010099535055997518	0.0028165558177331005	False	False	False
Cav3	0.0010053958829096747	0.001030964249679412	0.08619443003229743	False	False	False
Pde6a	0.0010008538785270316	0.009899893425369035	0.011510245370390745	False	False	False
Gdf9	0.0010005227075574235	0.0010029386943998834	0.010974745503652503	False	False	False
Smad1	0.001000030783829578	0.0010006550669812077	0.0010043315096957797	False	False	False
Ern1	0.0010005913897463668	0.0010020348368009677	0.0032992132226442174	False	False	False
Ago2	0.0010002668282285824	0.004641096915660052	0.0012067962262421858	False	False	False
Cers4	0.00100006134787196	0.0010046041215076356	0.0013299749240299075	False	False	False
Parp9	0.332180724466541	0.02829700796181294	0.032574423251021924	True	False	False
Zfpl1	0.0010001053504931686	0.0016045945341147086	0.005885390016384558	False	False	False
Gnat2	0.001002194201918736	0.0027786823577435876	0.0011109057024790308	False	False	False
Adam9	0.001000062087225857	0.0010051044658304694	0.0013035984289156868	False	False	False
Shc3	0.00100027309945161	0.001011576649489582	0.00522543950242073	False	False	False
Ahrr	0.0010010549246862394	0.0010257303442589045	0.004550427772540014	False	False	False
Chmp5	0.001000042671842334	0.0010031991528962627	0.001887644985261753	False	False	False
Trpc3	0.0010000479510567182	0.001003468136432349	0.001868525550278994	False	False	False
Fez2	0.001000133826964057	0.001004330239787488	0.002322700802415957	False	False	False
Txnl1	0.0010001311665651799	0.0010010950942183489	0.008148937490946747	False	False	False
Mknk1	0.0010001574830680762	0.0010004929693761136	0.012567221456690807	False	False	False
Clu	0.0010001353050914197	0.0010046287951787105	0.0011460714407339606	False	False	False
Grin1	0.0010000806014079996	0.0011593731906090904	0.008217563162326642	False	False	False
Hmgcl	0.0010000736521763494	0.00100209218987288	0.0010168004273658252	False	False	False
Pde1a	0.0010004316400822623	0.0010172075297023514	0.10254469856036535	False	False	False
Taf1	0.0010001230791519915	0.001004863913513953	0.004869683744922864	False	False	False
Hes1	0.0010002465537533214	0.0010043163401249934	0.004643460435878728	False	False	False
Kcnq2	0.0010000368479264378	0.0010037953324510138	0.016029658874863247	False	False	False
Ap2m1	0.0010000853505961048	0.0010024570089906665	0.0019666634357570338	False	False	False
Lat	0.0010030400324600838	0.0010780915136739586	0.010568539760128184	False	False	False
Cep55	0.0010014398224218082	0.0010613163674891245	0.006798395861462467	False	False	False
Eif3l	0.0010000390790661684	0.0010050610373997962	0.002295999526442454	False	False	False
Rspo2	0.0010002787497460828	0.0053058010967390185	0.0023505119229587056	False	False	False
Actn3	0.0010014288989400543	0.0010281272441015408	0.012666436001448535	False	False	False
Nbea	0.001000019405158912	0.0011571853973889944	0.005332509822330172	False	False	False
Trpc1	0.0010000868979329538	0.0010079247013456167	0.0010003875136861062	False	False	False
Lrfn1	0.001000064714511861	0.001007306794298418	0.002721008278244213	False	False	False
Dhrs4	0.0010003974690211356	0.0010145634180065673	0.0014019831448378955	False	False	False
Lrrc4	0.0010000562980064102	0.0010094917882141757	0.04663402510715872	False	False	False
Cog8	0.0010002007028163571	0.0010045330762358455	0.004179327419125417	False	False	False
Map6	0.0010000281817126898	0.001001143809384532	0.004479503117875669	False	False	False
Tpx2	0.0010000071699793618	0.004263337033544378	0.019476909129875233	False	False	False
Itm2a	0.0010007006482077947	0.0010056942486033288	0.009868352593054224	False	False	False
Cdk14	0.0010000396208038704	0.0010055447860845322	0.0011183142533806613	False	False	False
Itih2	0.001001193737929938	0.0010199345498265245	0.006707407771946358	False	False	False
Trem2	0.0010015215124077887	0.0018638007101594823	0.006939628761473465	False	False	False
Mitd1	0.0010004708565120254	0.0010167669240091282	0.003152384010330754	False	False	False
Fmn1	0.0010001359220989652	0.0013526869422028189	0.0010292933588646144	False	False	False
Emc1	0.0010001022096433416	0.0010062172514310307	0.00407643130569705	False	False	False
