source	target	Weight_1>2	Weight_2>3
Kcnb2	Kcnb2	0.002001473410403079	0.05519765269595212
Epor	Epor	0.002047597624418277	0.15312021091277025
Myh14	Myh14	0.002003325884475816	0.013551007400305005
Fcrla	Fcrla	0.005226173668401893	0.01715081246086627
Tfdp1	Tfdp1	0.0020010511049032118	0.00592883569540913
Slmap	Slmap	0.002001754583342551	0.005904760236085974
Sfrp4	Sfrp4	0.003412111675438026	0.00906287103015947
Fbxl2	Fbxl2	0.0020010916087619545	0.002861459838158609
Rcl1	Rcl1	0.002000966131753097	0.004327641749164344
Myl6b	Myl6b	0.0020029819128572217	0.0030370336423701243
Hipk2	Hipk2	0.002010690585375102	0.003399831516838228
Pdpk1	Pdpk1	0.002000427955839419	0.002587246787077877
Stmn1	Stmn1	0.004469016391232077	0.037868293072501925
Cep63	Cep63	0.002005749516477615	0.007149025300507167
Noxo1	Noxo1	0.0020158091766790064	0.0062679601511529395
Gpr18	Gpr18	0.0020389401853554926	0.003953916866151502
Sept6	Sept6	0.001997779590160368	0.002082268750010811
Kif17	Kif17	0.0057058600140053395	0.01467968919482697
Pbx2	Pbx2	0.0019995311477691677	0.0028155293403200336
Cfdp1	Cfdp1	0.0022322923663612724	0.002658675504884072
Osgep	Osgep	0.005649831021119017	0.026378548748558148
Il34	Il34	0.019133448083212306	0.019133455940349327
Grk5	Grk5	0.0020043752154529767	0.010639425194074546
Atp5l	Atp5l	0.05711403043333791	0.077175964161785
Mknk1	Mknk1	0.0019966558420304566	0.013386095702298137
Isy1	Isy1	0.0020073517830922977	0.0020079574128828246
Cd244	Cd244	0.002058776414987424	0.023770887444661024
Toe1	Toe1	0.001996675272135182	0.0035868174077476724
Palm	Palm	0.00199752504079774	0.0023862122948767384
Prdx2	Prdx2	0.0019983589647061253	0.00925036243149358
Pxdn	Pxdn	0.0020032821383559885	0.0021187537945017284
Pdcd2	Pdcd2	0.0020056567976378193	0.0043640888768351135
Sytl5	Sytl5	0.002000837800407706	0.002001532010382158
Gse1	Gse1	0.001999929894575011	0.022956257373645667
Timd4	Timd4	0.022188975849170612	0.27967263187493496
Tox4	Tox4	0.0020017846974122087	0.0020016940424693267
Brd3	Brd3	0.0019968991525636083	0.006990483028175216
Chd4	Chd4	0.0035869555312688546	0.0038941103040388164
Cul5	Cul5	0.004179826520126603	0.0043611607738550376
Gsta4	Gsta4	0.002005186381180747	0.002053380561489108
Tbcb	Tbcb	0.002686542438864835	0.008580281645069547
Cyld	Cyld	0.0019993921852339337	0.0020035687604925
Socs5	Socs5	0.0019971687370924115	0.0022853011421753375
Nod2	Nod2	0.007375330243604183	0.012195158941804979
Mcm4	Mcm4	0.002749508942139907	0.004377927488509762
Wdr35	Wdr35	0.0019964010870203194	0.002259875241997187
Ubr5	Ubr5	0.0065525756321797865	0.02712657777233294
Rgs7	Rgs7	0.0025000031211267356	0.002904089697301776
Akip1	Akip1	0.001998100766111931	0.006762639401575021
Traf6	Traf6	0.0019982565072729813	0.0035449204324050515
Nop14	Nop14	0.0020043921831478357	0.01048790757151193
Rab4b	Rab4b	0.0019974588081085884	0.0035924546290742273
Sash1	Sash1	0.027514003989521113	0.027231796662091672
Artn	Artn	0.002062812119613704	0.08144436102862943
Fubp1	Fubp1	0.0026371580473979537	0.006925965213322209
Pidd1	Pidd1	0.002551709494942506	0.006856528794386816
Rasa2	Rasa2	0.0020013148045021053	0.016253617379771556
Zfp27	Zfp27	0.0019997946871892418	0.0023857585836890276
Nexn	Nexn	0.0020082457649316507	0.0020439046962545974
Fmn1	Fmn1	0.0023473000829971305	0.00237631995374857
Cntn2	Cntn2	0.002000707175656548	0.008521150437958818
Zw10	Zw10	0.0020089193247946513	0.002338244602245045
Tgfb1	Tgfb1	0.0020063030648295173	0.014173301401731196
Sos1	Sos1	0.002531688625078544	0.006485461416045563
Dok3	Dok3	0.002011207353335779	0.016441145928503664
Ifit1	Ifit1	0.5478241134175319	0.3071644927321812
Hdac5	Hdac5	0.00531635690843526	0.005422339915858527
Traf5	Traf5	0.002019942810503534	0.00394054305971952
Itpr3	Itpr3	0.002000201186558061	0.002350228633059566
E2f1	E2f1	0.0019989391695805414	0.011018097924087564
Mecp2	Mecp2	0.0025490855460266115	0.003407739565630888
Ivd	Ivd	0.00200184365144405	0.014467726025290324
Uaca	Uaca	0.0020016446275495595	0.00921309763538073
Ocln	Ocln	0.0019999087148437756	0.004296652240751426
Pum2	Pum2	0.0019962612754597124	0.0023991126546937663
Xpo1	Xpo1	0.002003295445308189	0.0033196322792552442
Cbln1	Cbln1	0.004550318063867998	0.02797223233772353
Nol6	Nol6	0.0019972196118823145	0.004048061019080957
Scn8a	Scn8a	0.0020034831940583023	0.0186314861388623
Pelo	Pelo	0.0020023465091233185	0.01978006333940529
Bpnt1	Bpnt1	0.0020006323459277994	0.01802918814614187
Grsf1	Grsf1	0.0019983177998159135	0.009114633275273407
Brd7	Brd7	0.001998534390644766	0.002837871381867448
Spta1	Spta1	0.0020288501600398655	0.16158228455467263
Hbs1l	Hbs1l	0.0019983125198143716	0.0047718672292943855
Trpc4	Trpc4	0.002003568937926976	0.003423054069993865
Ap1s1	Ap1s1	0.0019990148727035716	0.002412323768652695
Dpp4	Dpp4	0.002002651755948025	0.09697768638600862
Tle1	Tle1	0.002256716250580749	0.0026792857341001288
Myh9	Myh9	0.004530889878524833	0.012553817882099645
Wdr6	Wdr6	0.004034401583127886	0.01248248455314286
Cys1	Cys1	0.028118196561944406	0.05853223159456189
Spin1	Spin1	0.0019967236023131583	0.0036009880818419003
Sae1	Sae1	0.003886931246267512	0.006100929027253333
Prps2	Prps2	0.0019982336461879507	0.0050788147698465754
Ccar2	Ccar2	0.0019978652115725747	0.009697909749806487
Rrp8	Rrp8	0.001996982014552372	0.017530876601040548
Ecm1	Ecm1	0.002728956292204807	0.004282234432634795
Kifc1	Kifc1	0.002038173431405025	0.014367146037200906
Ptgr1	Ptgr1	0.0020095140398971177	0.0024495703572444023
Card9	Card9	0.0020082158270056044	0.15755320294421468
Dlk1	Dlk1	0.052248566580353435	0.061488316251658647
Coil	Coil	0.0021989651443668715	0.0023062061113485774
Dzip1	Dzip1	0.001998440969562402	0.019044078672572302
Eif2d	Eif2d	0.002002779442976463	0.00214439204574418
Tnnc2	Tnnc2	0.0021025460995546664	0.012030766057035819
Vamp3	Vamp3	0.0020034338720687434	0.020486422719379723
Tlr3	Tlr3	0.0028516255467833703	0.005690996566719092
Nol11	Nol11	0.0019991845475207147	0.002002170705221937
Mcat	Mcat	0.002581433951300412	0.009155107654510157
Cbx5	Cbx5	0.002000306877653069	0.002024303607810814
Clock	Clock	0.00407148720966536	0.008497308885046706
Ncoa1	Ncoa1	0.00674362041969803	0.01343633341016467
Adpgk	Adpgk	0.0029073978621216886	0.005286937011868316
Lifr	Lifr	0.011253319485805498	0.016617428907513932
Itk	Itk	0.002026923987800166	0.0025530046179028094
Pcp2	Pcp2	0.002536942861424556	0.003729627514513148
Med30	Med30	0.0020000030350723085	0.004422887115333925
Pkp1	Pkp1	0.001999324403006746	0.0020959724234067196
Imp4	Imp4	0.0020062357862848015	0.004773963457803751
Fem1b	Fem1b	0.0019966206299026623	0.0019977031732680015
Scn5a	Scn5a	0.0020043153805846155	0.03148157022049481
Nbl1	Nbl1	0.001996330668513306	0.005244654358553942
Anks3	Anks3	0.0019996693779950657	0.0035040529923600332
Ssh3	Ssh3	0.0020062265575633152	0.047747033430094885
Clip1	Clip1	0.0020027108534936312	0.0022039627140925683
Trem3	Trem3	0.0033111529910130368	0.12262983842986629
Rit1	Rit1	0.001998417716604229	0.019283090584703465
Gps2	Gps2	0.001999815140181173	0.004490507381257507
Arf4	Arf4	0.002016063257326096	0.02144684181145015
Tspo	Tspo	0.0019985227931505548	0.0046520049476103074
Mcm5	Mcm5	0.001998342020503496	0.017521348757976264
Macf1	Macf1	0.00200132634528176	0.015609016004756686
Actn2	Actn2	0.007688142378129208	0.016581411915895527
Xpo5	Xpo5	0.0020004327270208852	0.002693681163890496
Crk	Crk	0.0019970805845249584	0.005344779431433125
Nxn	Nxn	0.013039024960889935	0.013178771166137698
Lrig1	Lrig1	0.001998996428182224	0.0028588513571366396
Dmwd	Dmwd	0.002001987102518737	0.002007309955405249
Atm	Atm	0.0026421639067400614	0.010969779535828438
Rap2a	Rap2a	0.0019972975744966186	0.01411585286761252
Eya2	Eya2	0.002009153716068826	0.04530222299667272
Dcaf5	Dcaf5	0.0019995739058796527	0.0028215594880180153
Ephb2	Ephb2	0.002008489804909948	0.004861907551836668
Orc4	Orc4	0.0031762999406121937	0.0036168249992879816
Ube2b	Ube2b	0.0019987577971990263	0.0021042944848967903
Spag4	Spag4	0.00199752390400215	0.002400112560676986
Ylpm1	Ylpm1	0.003086156063482867	0.03297296084369429
Lpar1	Lpar1	0.00948805482953739	0.011072408844100075
Hmgcl	Hmgcl	0.0019981651839711106	0.0020148249021187887
Rbbp7	Rbbp7	0.002091485423503383	0.002187311918332321
Gab2	Gab2	0.0020007903861839565	0.0022643896975443403
Rer1	Rer1	0.0019993750895697256	0.015186956331146091
Tmf1	Tmf1	0.001996528207873166	0.0019968773789120387
Rgl2	Rgl2	0.0020003188205817645	0.02288091835300791
Rbm10	Rbm10	0.0020040778534897766	0.0023596649586319425
Ckap5	Ckap5	0.0023251035193943607	0.013079978116333005
Rem2	Rem2	0.012178009684997949	0.01433780995525713
Fgf22	Fgf22	0.006934173196815705	0.02843414701057698
Ttf2	Ttf2	0.0020001091762581946	0.0020175155742847267
Asb15	Asb15	0.002061508992494784	0.030917442481021275
Arrb2	Arrb2	0.0020033687357055626	0.0026194884870754565
Xiap	Xiap	0.0019971344285097184	0.0021268688799798157
Bmp7	Bmp7	0.002009512574225866	0.002069425459434662
Mark3	Mark3	0.0030272881169780995	0.004193679715164348
Lair1	Lair1	0.001997676060764121	0.0264839891771953
Hacd2	Hacd2	0.0027224916026905186	0.0030390180507667225
Nkd1	Nkd1	0.012714251986072279	0.036284035093064694
Rufy1	Rufy1	0.002000971313522891	0.011695951053943549
Bzw2	Bzw2	0.0019966903274904794	0.005862910671487223
Nlrx1	Nlrx1	0.002005263324557569	0.0038747624930510188
Mpp6	Mpp6	0.001999561526828721	0.0025288624145831896
Abcd3	Abcd3	0.0019991403717017453	0.004809787250696855
Aldoc	Aldoc	0.001998586307366733	0.002211003025157369
Ilf2	Ilf2	0.0019967237506221193	0.0027720961204491176
Arl2	Arl2	0.0019969833131802985	0.0020436160902018944
Ccdc6	Ccdc6	0.0048804963523221105	0.005395861230899439
Hsf1	Hsf1	0.00243237832024052	0.004670403722520039
Rbpms	Rbpms	0.0031569354595141325	0.009506317587327442
Robo4	Robo4	0.0020041090994496837	0.00457878881208013
Nktr	Nktr	0.0019970379051537845	0.02840339543985257
Fzd5	Fzd5	0.0020085021914843914	0.017105684204403965
Rnf25	Rnf25	0.0019964772601671	0.0028488234873241644
Fgf1	Fgf1	0.002087484136662891	0.002157377496430781
Otud5	Otud5	0.0019996827239849684	0.0019995462142696914
Rab37	Rab37	0.0019978506823692434	0.0064473295266745285
Porcn	Porcn	0.001999191605072351	0.006347439076907903
Lrrc4	Lrrc4	0.002005517901559626	0.045476840286819635
Pkp4	Pkp4	0.0020023609635976573	0.002996503967957487
Twf2	Twf2	0.00199649812535078	0.021707635353470686
Taf6l	Taf6l	0.00200481520611839	0.0027189221047651804
Nubpl	Nubpl	0.002002991159808806	0.0029078563983285007
Nono	Nono	0.001999011909686456	0.0026658249355618075
Dand5	Dand5	0.002002605649988082	0.0025846796448722085
Utp6	Utp6	0.0020032796335865983	0.003815814965759926
Nr2c1	Nr2c1	0.0020018156753004884	0.01405809882223411
Cxxc1	Cxxc1	0.0020042874054260642	0.011236415839261195
Hdac1	Hdac1	0.0019963948053626467	0.0020323343198779477
Omp	Omp	0.0020146296022175384	0.02326463428434063
Cers4	Cers4	0.0020006548257342984	0.0023291414806427425
Pds5b	Pds5b	0.003277014484639056	0.008100254754077588
Dus2	Dus2	0.002009500728917844	0.009717479158916745
Atg2a	Atg2a	0.004770893662168191	0.00492468414262409
Cmya5	Cmya5	0.00201531474087301	0.002806000640238384
Wsb1	Wsb1	0.0020098016779572566	0.03888119439325497
Mink1	Mink1	0.0020012029860714915	0.0020087587882653257
Rala	Rala	0.001997655023417554	0.0039870555890853055
Hibch	Hibch	0.001998481502685863	0.004622839245695055
Krr1	Krr1	0.002001992221825463	0.002090655099089318
Brd2	Brd2	0.0019984035669122777	0.004525765635089489
Pex5	Pex5	0.0019992449711359055	0.0020130359957304606
Dscam	Dscam	0.0019988546826248165	0.0023920149858362855
Irak1	Irak1	0.0020026780111518957	0.0020828520959174117
Nbea	Nbea	0.002152561287001807	0.006447850634280413
Pkd1	Pkd1	0.0030504704036540048	0.02857264160582674
Ncald	Ncald	0.0025772475090918494	0.010962543437409026
Cd52	Cd52	0.018259925657442357	0.16519678800585877
Mtap	Mtap	0.0020047186141143284	0.002005761102915711
Ago1	Ago1	0.0020044611602448173	0.0023827529741134597
Ddx3y	Ddx3y	0.0019989970362521673	0.0031183823640415294
Phf20	Phf20	0.0019994648366057524	0.003398344201692154
Drd3	Drd3	0.002038516608334839	0.016068908187064766
Ap2b1	Ap2b1	0.0019988146562442415	0.004761277460131608
Stmn3	Stmn3	0.001998172960672852	0.004809943400655243
Chd7	Chd7	0.0022959448481574244	0.027880603961816765
Optn	Optn	0.004973417561462903	0.01591898504061167
Lrrc2	Lrrc2	0.0020115231075149226	0.003912018261989805
Stat1	Stat1	0.1982255881065529	0.004877285165456293
Agk	Agk	0.0026351096200987498	0.0026450469941044115
Tchp	Tchp	0.0020022520102107935	0.010016332956268885
Nfe2	Nfe2	0.002015689541931406	0.0723984350836163
Fkbp5	Fkbp5	0.10537735475746982	0.11499967696643079
Atl2	Atl2	0.0019972276321555513	0.0023224808929712404
Mlf2	Mlf2	0.0019997594866526087	0.00242288751167165
Wwc2	Wwc2	0.001997543288357421	0.01793246131156347
Ngf	Ngf	0.0032054584096044047	0.05252575114843901
Fign	Fign	0.0020062496395110096	0.006486355852150752
Cdk4	Cdk4	0.0021860915468804062	0.03476899605172591
Nup43	Nup43	0.003582762943207692	0.05789993602738059
Ldlr	Ldlr	0.009899883680227279	0.009901134867906938
Sun3	Sun3	0.0020637677124461153	0.016113007895658463
Ppil2	Ppil2	0.002237929558066583	0.003849627015944629
Myo7a	Myo7a	0.004440219897144818	0.004529896547156313
Casp8	Casp8	0.002009081980706265	0.021208867165363264
Cbr3	Cbr3	0.02936895251424897	0.02120754711876809
Cbx2	Cbx2	0.0019967110096331033	0.002183314133063422
Tie1	Tie1	0.0020017262859248768	0.0062138000818921105
Ndel1	Ndel1	0.001999499819882547	0.002046124421529717
Larp4	Larp4	0.0019989247279653837	0.00563459948735894
Acsf2	Acsf2	0.0024180001355016017	0.002917633542634073
Riok1	Riok1	0.0020128733544109564	0.0031797339574918203
Uvrag	Uvrag	0.0019999537260113618	0.004219775245334362
Pdia4	Pdia4	0.002145902457880201	0.02471406241556208
Dph1	Dph1	0.0020036144358163564	0.0047476048890216825
Efs	Efs	0.002006710223585053	0.009891353035488206
Sec63	Sec63	0.001997388664473701	0.002530200341801483
Cnpy4	Cnpy4	0.0020029655490367594	0.014611116474762233
Gpx4	Gpx4	0.0023704773318612656	0.014741368977067541
Aak1	Aak1	0.001996957126418187	0.012221824550581453
Rbak	Rbak	0.0020077314436188626	0.012037170099573676
Xpo7	Xpo7	0.001996741256786996	0.003968576321405985
Mbd4	Mbd4	0.002330566608448423	0.021175009543185776
Rcn3	Rcn3	0.002985727436458785	0.008026862402325979
Ethe1	Ethe1	0.00223093482237656	0.009440004118589057
Grm5	Grm5	0.0020346842682562832	0.008307221325883282
Eif3c	Eif3c	0.0019962202923192395	0.00658611492167858
Hax1	Hax1	0.0020033743864298834	0.0026870907100381126
Ier5	Ier5	0.0024853037303631613	0.0041476256041505805
Brca1	Brca1	0.0019960583120179182	0.0023020879878938778
Tpm2	Tpm2	0.007502230480099323	0.013917458951395801
Ldb1	Ldb1	0.002001529215565443	0.01099741720340577
Pcm1	Pcm1	0.00199827618014752	0.011321970482614295
Mfn1	Mfn1	0.001997411867816308	0.015163500409261899
Cnot4	Cnot4	0.0020015261622519306	0.009382011387876657
Adck1	Adck1	0.0021627507930049353	0.01072135748812511
Nadk	Nadk	0.0021053990153157365	0.0025448578636613982
Rpa2	Rpa2	0.002003598474363791	0.03150452830345031
Bcl2	Bcl2	0.001999493037950057	0.0037235139341045462
Tlr1	Tlr1	0.0020012071531895917	0.021810903404670047
Wdr81	Wdr81	0.0020052212974605087	0.018952060169712473
Hspb2	Hspb2	0.002006354389176707	0.004006568993985729
Sytl1	Sytl1	0.002030135438337482	0.002887572643845679
Fkbp4	Fkbp4	0.00199875594393521	0.021054778882262738
U2af1	U2af1	0.01921716478433419	0.02298135876329025
Zwint	Zwint	0.0019981173138442702	0.001999766155754959
Mib2	Mib2	0.0024110040227777216	0.0026917992483780234
Irf7	Irf7	0.3804294824374942	0.04121553706113265
Wdr1	Wdr1	0.0020013665497374484	0.017593305085338577
Cspg4	Cspg4	0.024592295322910223	0.026209043735906493
Akap2	Akap2	0.00200112785062925	0.01032339931849217
Mef2d	Mef2d	0.0020012031645718895	0.0020057448457347442
Rap2c	Rap2c	0.0034065985878479845	0.006955561408022206
Zfhx2	Zfhx2	0.0020040126601268827	0.0032941333976192607
Wdr37	Wdr37	0.011232352733576298	0.01199246032120721
Zbtb3	Zbtb3	0.0020231473098064386	0.04712209243361231
Snai1	Snai1	0.0026604754170589666	0.04613079425700097
Fez1	Fez1	0.0019966718291700362	0.00798994992113654
Cox5a	Cox5a	0.005204838991779637	0.009381314409153544
Cep97	Cep97	0.0020027724822548835	0.006079046383698273
Bach1	Bach1	0.0019986508190891804	0.003299442446855283
Txlnb	Txlnb	0.030931799847252407	0.08171437961039597
Dbp	Dbp	0.0020014602643223128	0.014802529164220255
Senp3	Senp3	0.002002032802123837	0.002783128236637596
Gmfb	Gmfb	0.0020006085578640146	0.008284624224425852
Snd1	Snd1	0.001997802300769439	0.002178943247333113
Ssh1	Ssh1	0.0020015176374387797	0.0023094897562109364
Dtnb	Dtnb	0.0019981414418624418	0.005149149834760028
Gpr37	Gpr37	0.0026922933370364353	0.00978491244971249
Msx1	Msx1	0.0020254806753925206	0.010109063171583738
Bin2	Bin2	0.133952717130246	0.2532338056039235
Esyt1	Esyt1	0.005799375135157068	0.005956205289982738
Coq6	Coq6	0.002001166503002113	0.002353708405779312
Azi2	Azi2	0.002001230217790129	0.003214390269925434
Rrp12	Rrp12	0.007413966601981399	0.00745346866437733
Ciao1	Ciao1	0.0019968249238203465	0.00359322294083139
Ttf1	Ttf1	0.002449979299200946	0.002065223452951252
Atad2	Atad2	0.0020044779117182948	0.002007376608640004
Cnot6	Cnot6	0.0019991414648254753	0.009162722639077511
Bin1	Bin1	0.001996689084281406	0.002261531357524212
Kif9	Kif9	0.0019992604303541925	0.002351348992834741
Scmh1	Scmh1	0.001999913087490353	0.008287099929907239
Plcb1	Plcb1	0.006365794455819482	0.006376584059336184
Xrcc1	Xrcc1	0.00200495526678417	0.004213641397733371
Creb3	Creb3	0.0019996319299712415	0.0034829850527903863
Hvcn1	Hvcn1	0.0020042233222509454	0.025348865855233813
Wdr5	Wdr5	0.001998789393548506	0.014058530943233734
Nedd4	Nedd4	0.0019970921005715635	0.0020225932144889865
Rbm4b	Rbm4b	0.002007698517908738	0.013909250681973245
Rims3	Rims3	0.0030994110408699063	0.0032216757393545036
Prrx2	Prrx2	0.0020297789827021045	0.0022009187608086024
Csf1	Csf1	0.01910479825569399	0.07112771332639466
Smap1	Smap1	0.001999048823377119	0.0049552374136397626
Sf3b6	Sf3b6	0.002004382976279229	0.01049016767621473
Ykt6	Ykt6	0.001999173844644359	0.002781753452695328
Atp5j	Atp5j	0.0019980106399159914	0.002940772178837887
Cd33	Cd33	0.002014579843851173	0.012249864814262665
Pde6d	Pde6d	0.0020026907663506237	0.012114436072167062
Wdr75	Wdr75	0.0019962152784871157	0.0031587604254576587
Pld6	Pld6	0.002019639697600895	0.0023997954533055764
Gcfc2	Gcfc2	0.0031836583319274853	0.0033140128188749634
Csdc2	Csdc2	0.001996688062737828	0.0026475448568998913
Sept1	Sept1	0.0019972117710124913	0.004594506289038435
Slk	Slk	0.004648216103746337	0.01060956676112062
Kif5a	Kif5a	0.002113323833402672	0.022973006298695278
Mafg	Mafg	0.001996326185449911	0.004151221832893134
Nfx1	Nfx1	0.0020008645264317916	0.01414676075502734
Itpr1	Itpr1	0.0019979519087875313	0.0020156372297103924
Dctn4	Dctn4	0.001998969679651129	0.002273624139462137
Gipc1	Gipc1	0.0020005310008651116	0.002004155526882651
Rab36	Rab36	0.0020034024729460777	0.0023127224893423593
Tef	Tef	0.0032820705642847667	0.02723430719974844
Ano10	Ano10	0.0020009046138179873	0.0102170668434183
Vps29	Vps29	0.0019985029174143226	0.0021680374365102045
Sox17	Sox17	0.002008840970343566	0.020157981042979594
Tbce	Tbce	0.0020027250678945987	0.0048886286389191
Sdc1	Sdc1	0.012690697416751377	0.010591307550141066
Lacc1	Lacc1	0.001998571062399987	0.002473291276981381
Rab28	Rab28	0.0019994143015968076	0.002774819528638588
Snx2	Snx2	0.0020022683737602807	0.006445966015833213
Vps28	Vps28	0.0019975793283648316	0.009251160031124047
Smc2	Smc2	0.00200663708246005	0.0022258660935468386
Ptprm	Ptprm	0.001996572251416106	0.0020887583532887633
L1cam	L1cam	0.0033724196348972517	0.03606352906946984
Pard3	Pard3	0.004193471666306284	0.0054125001455138985
Nlgn2	Nlgn2	0.0060986504696988715	0.006167040782716253
Akap3	Akap3	0.0020405588590762806	0.005075319084554158
Ssh2	Ssh2	0.002005876351521834	0.006442495367840657
Grap2	Grap2	0.0020024326099531893	0.047393572825372945
Ino80	Ino80	0.0019994770481798234	0.002133557062615314
Stk10	Stk10	0.002001553528736549	0.013857457646334776
Cirbp	Cirbp	0.001996588245702114	0.017197284232420434
Ndrg1	Ndrg1	0.0020012395340344253	0.020284485440587047
Pspc1	Pspc1	0.0019965944947795524	0.002722969988173891
Rdh11	Rdh11	0.0020048011220830915	0.004068630060721327
