source	target	score
YER133W	YHR082C	0.50102694538318
YER174C	YOL128C	0.50102694538318
YHR200W	YDR457W	0.50102694538318
YKL171W	YER064C	0.50102694538318
YJR109C	YOL128C	0.50102694538318
YER171W	YDR267C	0.50102694538318
YLR096W	YML048W	0.50102694538318
YLR096W	YLR375W	0.50102694538318
YBR160W	YLR303W	0.50102694538318
YJL138C	YOL100W	0.50102694538318
YBR160W	YDL017W	0.50102694538318
YGR040W	YFL023W	0.50102694538318
YBR059C	YER087W	0.50102694538318
YBR059C	YJL084C	0.50102694538318
YNL272C	YJL187C	0.50102694538318
YBL078C	YHR082C	0.50102694538318
YBR017C	YNL124W	0.50102694538318
YBR017C	YLL023C	0.50102694538318
YBR017C	YNL031C	0.50102694538318
YPR176C	YML001W	0.50102694538318
YNL307C	YLR258W	0.50102694538318
YNL307C	YPL155C	0.50102694538318
YNL307C	YBL023C	0.50102694538318
YNL307C	YML045W-A	0.50102694538318
YOR290C	YGR252W	0.50102694538318
YGR092W	YEL029C	0.50102694538318
YGR092W	YDL153C	0.50102694538318
YLR433C	YIR006C	0.50102694538318
YLR433C	YPL247C	0.50102694538318
YLR433C	YDR184C	0.50102694538318
YEL032W	YML065W	0.50102694538318
YER087W	YOL128C	0.50102694538318
YGL016W	YLR293C	0.50102694538318
YCR030C	YIL095W	0.50102694538318
YGL116W	YOR073W	0.50102694538318
YAR015W	YHR082C	0.50102694538318
YAR019C	YAL017W	0.50102694538318
YAR019C	YOR231W	0.50102694538318
YAR019C	YDL214C	0.50102694538318
YBR160W	YCL029C	0.50102694538318
YPL204W	YGR223C	0.50102694538318
YPL204W	YPR083W	0.50102694538318
YPR120C	YFR027W	0.50102694538318
YLR060W	YKL139W	0.50102694538318
YLR060W	YOL100W	0.50102694538318
YAL020C	YHR082C	0.50102694538318
YPR111W	YEL029C	0.50102694538318
YBR082C	YHR115C	0.50102694538318
YBR082C	YNL116W	0.50102694538318
YIL035C	YOL016C	0.50102694538318
YJL084C	YMR216C	0.50102694538318
YHR135C	YOR239W	0.50102694538318
YIL035C	YDR432W	0.50102694538318
YPR024W	YBR091C	0.50102694538318
YPR024W	YJL187C	0.50102694538318
YDL220C	YBL088C	0.50102694538318
YFR014C	YLR276C	0.50102694538318
YKL135C	YER031C	0.50102694538318
YKL168C	YGR180C	0.50102694538318
YKL168C	YMR196W	0.50102694538318
YKL168C	YDL214C	0.50102694538318
YKL168C	YFL023W	0.50102694538318
YCR073W-A	YDL214C	0.50102694538318
YBR160W	YNL262W	0.50102694538318
YMR216C	YDL025C	0.50102694538318
YFR014C	YDL006W	0.50102694538318
YMR205C	YDL025C	0.50102694538318
YOR351C	YHR033W	0.50102694538318
YML048W	YDL025C	0.50102694538318
YPL209C	YPR115W	0.50102694538318
YPL209C	YPL150W	0.50102694538318
YLR347C	YLL023C	0.50102694538318
YKL166C	YIL172C	0.50102694538318
YKL166C	YDR158W	0.50102694538318
YGL049C	YDR432W	0.50102694538318
YKL166C	YOL081W	0.50102694538318
YKL166C	YOL016C	0.50102694538318
YER125W	YGR292W	0.50102694538318
YER125W	YLR017W	0.50102694538318
YER125W	YLR022C	0.50102694538318
YER125W	YOL043C	0.50102694538318
YER125W	YOR057W	0.50102694538318
YKL166C	YLR113W	0.50102694538318
YEL056W	YER110C	0.50102694538318
YKL166C	YCR077C	0.50102694538318
YPL133C	YKL139W	0.50102694538318
YPL133C	YOL100W	0.50102694538318
YKL166C	YBR059C	0.50102694538318
YHR135C	YLR293C	0.50102694538318
YKL166C	YHR082C	0.50102694538318
YFL029C	YKL139W	0.50102694538318
YGL179C	YJL084C	0.50102694538318
YKL166C	YHR182W	0.50102694538318
YGL077C	YDL025C	0.50102694538318
YJL168C	YDR139C	0.50102694538318
YJR119C	YMR216C	0.50102694538318
YFR014C	YGL208W	0.50102694538318
YHR135C	YDL051W	0.50102694538318
YMR048W	YOL100W	0.50102694538318
YDR311W	YDR314C	0.50102694538318
YOR267C	YDL153C	0.50102694538318
YMR297W	YBR059C	0.50102694538318
YJR048W	YKL195W	0.50102694538318
YDR226W	YHR082C	0.50102694538318
YOR351C	YNL031C	0.50102694538318
YGL123W	YKL139W	0.50102694538318
YMR001C	YDL006W	0.50102694538318
YJL080C	YBR059C	0.50102694538318
YNL104C	YBR059C	0.50102694538318
YDL108W	YLR060W	0.50102694538318
YIL033C	YOL128C	0.50102694538318
YDL108W	YBL058W	0.50102694538318
YDL108W	YOR272W	0.50102694538318
YBR160W	YBR031W	0.50102694538318
YKL210W	YBR274W	0.50102694538318
YDR392W	YGR274C	0.50102694538318
YKL182W	YKL126W	0.50102694538318
YOL016C	YER174C	0.50102694538318
YOL016C	YIL053W	0.50102694538318
YBR160W	YKL211C	0.50102694538318
YKL166C	YDR023W	0.50102694538318
YFR034C	YIL035C	0.50102694538318
YKL166C	YBR031W	0.50102694538318
YIL038C	YOR351C	0.50102694538318
YBR160W	YDR129C	0.50102694538318
YHR135C	YBL061C	0.50102694538318
YKL166C	YAR014C	0.50102694538318
YBR160W	YBL007C	0.50102694538318
YKL166C	YKL157W	0.50102694538318
YKL166C	YMR165C	0.50102694538318
YGR240C	YOR351C	0.50102694538318
YGR240C	YJL187C	0.50102694538318
YKL166C	YNL197C	0.50102694538318
YKL166C	YHR158C	0.50102694538318
YGR240C	YBR059C	0.50102694538318
YGR240C	YDL025C	0.50102694538318
YMR205C	YJL187C	0.50102694538318
YMR205C	YHR082C	0.50102694538318
YKL166C	YJR014W	0.50102694538318
YKL166C	YJR059W	0.50102694538318
YJR060W	YNL031C	0.50102694538318
YKL166C	YMR184W	0.50102694538318
YNL298W	YPR115W	0.50102694538318
YDL103C	YKL139W	0.50102694538318
YKL166C	YDR379W	0.50102694538318
YKL166C	YLR003C	0.50102694538318
YNL298W	YDL153C	0.50102694538318
YKL181W	YOL128C	0.50102694538318
YHR135C	YNL227C	0.50102694538318
YNL183C	YOL066C	0.50102694538318
YHR135C	YFL050C	0.50102694538318
YHR135C	YGR100W	0.50102694538318
YHR135C	YNL173C	0.50102694538318
YHR135C	YGL190C	0.50102694538318
YHR135C	YGL048C	0.50102694538318
YHR135C	YPR083W	0.50102694538318
YHR135C	YDL223C	0.50102694538318
YHR135C	YDL025C	0.50102694538318
YHR135C	YDL153C	0.50102694538318
YBR160W	YPL153C	0.50102694538318
YPR119W	YFR027W	0.50102694538318
YBR118W	YPL031C	0.50102694538318
YBR118W	YNL154C	0.50102694538318
YLR167W	YOR124C	0.50102694538318
YKL166C	YDL165W	0.50102694538318
YKL166C	YLR044C	0.50102694538318
YHR135C	YNL207W	0.50102694538318
YDR023W	YJL057C	0.50102694538318
YDR523C	YMR235C	0.50102694538318
YDR523C	YKL126W	0.50102694538318
YDR523C	YPL133C	0.50102694538318
YBR031W	YJL187C	0.50102694538318
YJL106W	YBL007C	0.50102694538318
YJL089W	YKL139W	0.50102694538318
YBL085W	YLR086W	0.50102694538318
YML057W	YHR102W	0.50102694538318
YDL017W	YKL108W	0.50102694538318
YML057W	YMR291W	0.50102694538318
YML057W	YDR184C	0.50102694538318
YCR083W	YHR106W	0.50102694538318
YML057W	YPL247C	0.50102694538318
YPL240C	YKL166C	0.50102694538318
YOR027W	YBR059C	0.50102694538318
YDR226W	YPL153C	0.50102694538318
YDR226W	YNL154C	0.50102694538318
YDR226W	YGL227W	0.50102694538318
YDR226W	YJL095W	0.50102694538318
YBR160W	YHR216W	0.50102694538318
YER155C	YIL095W	0.50102694538318
YNL064C	YHR082C	0.50102694538318
YBL016W	YHL019C	0.50102694538318
YBL016W	YFL023W	0.50102694538318
YBL016W	YNL227C	0.50102694538318
YBL016W	YOL103W-A	0.50102694538318
YPL031C	YPL133C	0.50102694538318
YPL031C	YLR131C	0.50102694538318
YPL031C	YDR189W	0.50102694538318
YPL031C	YOL016C	0.50102694538318
YPL031C	YNL007C	0.50102694538318
YPL031C	YER095W	0.50102694538318
YPL031C	YGR109C	0.50102694538318
YPL031C	YOR117W	0.50102694538318
YPL031C	YOR184W	0.50102694538318
YPL031C	YER009W	0.50102694538318
YPL031C	YDL051W	0.50102694538318
YPL031C	YGL208W	0.50102694538318
YPL031C	YBL058W	0.50102694538318
YPL031C	YDL006W	0.50102694538318
YPL031C	YKL042W	0.50102694538318
YPL031C	YEL015W	0.50102694538318
YBR160W	YER114C	0.50102694538318
YPL031C	YJL060W	0.50102694538318
YPL031C	YGR180C	0.50102694538318
YPL031C	YDR432W	0.50102694538318
YPL031C	YGR252W	0.50102694538318
YPL031C	YMR046C	0.50102694538318
YPL031C	YML048W	0.50102694538318
YPL031C	YML045W-A	0.50102694538318
YPL031C	YOL103W-A	0.50102694538318
YOR061W	YKL062W	0.50102694538318
YOR061W	YLR079W	0.50102694538318
YBR160W	YGR188C	0.50102694538318
YLR259C	YIL022W	0.50102694538318
YOL001W	YMR311C	0.50102694538318
YBR160W	YNL186W	0.50102694538318
YER179W	YER095W	0.50102694538318
YPL153C	YER064C	0.50102694538318
YPL153C	YJL084C	0.50102694538318
YDR146C	YPL031C	0.50102694538318
YNL154C	YBL007C	0.50102694538318
YNL154C	YNL001W	0.50102694538318
YNL154C	YDL051W	0.50102694538318
YNL154C	YBL057C	0.50102694538318
YNL154C	YBL061C	0.50102694538318
YNL154C	YDL006W	0.50102694538318
YLR451W	YBL016W	0.50102694538318
YNL154C	YIL091C	0.50102694538318
YNL154C	YJL111W	0.50102694538318
YNL154C	YFL023W	0.50102694538318
YNL154C	YJL084C	0.50102694538318
YNL154C	YNR034W	0.50102694538318
YNL154C	YNL097C	0.50102694538318
YNL154C	YGL051W	0.50102694538318
YNL154C	YNL173C	0.50102694538318
YNL154C	YLR375W	0.50102694538318
YNL154C	YLR401C	0.50102694538318
YNL154C	YPR152C	0.50102694538318
YNL154C	YPR091C	0.50102694538318
YLR258W	YOL128C	0.50102694538318
YNL154C	YDL223C	0.50102694538318
YNL154C	YOR177C	0.50102694538318
YNL154C	YOR239W	0.50102694538318
YNL154C	YDL153C	0.50102694538318
YLR258W	YOL100W	0.50102694538318
YGR116W	YLR113W	0.50102694538318
YBR160W	YBL024W	0.50102694538318
YKL197C	YHR082C	0.50102694538318
YBR160W	YGR276C	0.50102694538318
YBL023C	YPL150W	0.50102694538318
YBR160W	YKR080W	0.50102694538318
YBR160W	YMR273C	0.50102694538318
YKL007W	YGR080W	0.50102694538318
YKL095W	YIR009W	0.50102694538318
YBR160W	YLL008W	0.50102694538318
YBR160W	YDR034C-C	0.50102694538318
YHR135C	YIL091C	0.50102694538318
YOR208W	YHR082C	0.50102694538318
YAL038W	YPL031C	0.50102694538318
YPR019W	YML065W	0.50102694538318
YBR160W	YOR025W	0.50102694538318
YDR074W	YHR082C	0.50102694538318
YKL080W	YDL214C	0.50102694538318
YJL106W	YDL006W	0.50102694538318
YOR211C	YHR082C	0.50102694538318
YLR274W	YML065W	0.50102694538318
YHR079C	YDL006W	0.50102694538318
YHR079C	YBL007C	0.50102694538318
YBR160W	YOR208W	0.50102694538318
YJL106W	YBR202W	0.50102694538318
YHR135C	YPR152C	0.50102694538318
YAL038W	YJR059W	0.50102694538318
YBR118W	YHR082C	0.50102694538318
YDL137W	YPR095C	0.50102694538318
YBR160W	YMR291W	0.50102694538318
YBL074C	YDL214C	0.50102694538318
YBL024W	YHR082C	0.50102694538318
YHR098C	YIL095W	0.50102694538318
YJL106W	YFL023W	0.50102694538318
YLR113W	YGL208W	0.50102694538318
YLR113W	YDL006W	0.50102694538318
YOR231W	YDL006W	0.50102694538318
YDR323C	YHR082C	0.50102694538318
YHR135C	YFL023W	0.50102694538318
YJL106W	YML045W-A	0.50102694538318
YJL106W	YNL116W	0.50102694538318
YGR162W	YGR013W	0.50102694538318
YJL106W	YML065W	0.50102694538318
YHR135C	YFL054C	0.50102694538318
YER169W	YGR252W	0.50102694538318
YHR135C	YOR070C	0.50102694538318
YHR135C	YPL146C	0.50102694538318
YML035C	YHR135C	0.50102694538318
YGR135W	YGL179C	0.50102694538318
YER007W	YDR328C	0.50102694538318
YML092C	YER068W	0.50102694538318
YOR362C	YER125W	0.50102694538318
YER013W	YOR159C	0.50102694538318
YLR396C	YPL195W	0.50102694538318
YJL033W	YGL180W	0.50102694538318
YBR160W	YNL284C-A	0.50102694538318
YPR176C	YOR089C	0.50102694538318
YFR024C-A	YOR086C	0.50102694538318
YPR119W	YPL209C	0.50102694538318
YKL116C	YNL022C	0.50102694538318
YBR160W	YFL033C	0.50102694538318
YJR059W	YGR038W	0.50102694538318
YBR160W	YIR001C	0.50102694538318
YJR059W	YNR047W	0.50102694538318
YBR160W	YER075C	0.50102694538318
YBR160W	YAR003W	0.50102694538318
YBR160W	YHR200W	0.50102694538318
YBR160W	YKL054C	0.50102694538318
YBR160W	YMR190C	0.50102694538318
YBR160W	YBL063W	0.50102694538318
YLR345W	YDR507C	0.50102694538318
YNL272C	YKL101W	0.50102694538318
YNL272C	YGR092W	0.50102694538318
YCL017C	YHR111W	0.50102694538318
YBR160W	YPR160W	0.50102694538318
YCL017C	YOR251C	0.50102694538318
YCL024W	YKR071C	0.50102694538318
YCL024W	YLR055C	0.50102694538318
YCL024W	YGL245W	0.50102694538318
YCL024W	YPR013C	0.50102694538318
YGR040W	YER098W	0.50102694538318
YGR040W	YGR078C	0.50102694538318
YMR308C	YML103C	0.50102694538318
YJL106W	YGR130C	0.50102694538318
YAL017W	YNR047W	0.50102694538318
YNL121C	YOL045W	0.50102694538318
YJL106W	YNL261W	0.50102694538318
YJL106W	YGL245W	0.50102694538318
YKL080W	YPL026C	0.50102694538318
YJL106W	YIL135C	0.50102694538318
YOR351C	YHL024W	0.50102694538318
YOR351C	YJL146W	0.50102694538318
YNL104C	YNL307C	0.50102694538318
YJL106W	YKL168C	0.50102694538318
YER091C	YER125W	0.50102694538318
YLR113W	YNR031C	0.50102694538318
YGR253C	YER068W	0.50102694538318
YLR113W	YER027C	0.50102694538318
YOR231W	YKL181W	0.50102694538318
YDL108W	YNL272C	0.50102694538318
YBR034C	YPR112C	0.50102694538318
YKL048C	YGL180W	0.50102694538318
YDR247W	YDR257C	0.50102694538318
YMR001C	YLR045C	0.50102694538318
YGL035C	YMR139W	0.50102694538318
YBL007C	YIL002C	0.50102694538318
YAR019C	YPL026C	0.50102694538318
YAR019C	YLL019C	0.50102694538318
YKL048C	YJR130C	0.50102694538318
YJL128C	YMR032W	0.50102694538318
YBR059C	YMR139W	0.50102694538318
YBR059C	YDR188W	0.50102694538318
YBR274W	YPR145W	0.50102694538318
YBR274W	YDR516C	0.50102694538318
YDL108W	YAL020C	0.50102694538318
YJR132W	YPR093C	0.50102694538318
YGL245W	YOL113W	0.50102694538318
YDL230W	YGL158W	0.50102694538318
YGR200C	YOL113W	0.50102694538318
YGR200C	YOL061W	0.50102694538318
YER093C	YHR030C	0.50102694538318
YJL080C	YPL209C	0.50102694538318
YER118C	YKR055W	0.50102694538318
YEL032W	YPR119W	0.50102694538318
YNL064C	YGL158W	0.50102694538318
YER098W	YOL113W	0.50102694538318
YER098W	YOR267C	0.50102694538318
YFL023W	YNR031C	0.50102694538318
YFL010C	YGR136W	0.50102694538318
YLL019C	YGL180W	0.50102694538318
YER125W	YLR206W	0.50102694538318
YER125W	YNL136W	0.50102694538318
YER125W	YML080W	0.50102694538318
YER125W	YFL062W	0.50102694538318
YER125W	YGR200C	0.50102694538318
YJL084C	YNL298W	0.50102694538318
YDL101C	YGR038C-A	0.50102694538318
YDR200C	YMR109W	0.50102694538318
YHR200W	YGL141W	0.50102694538318
YAR007C	YJL165C	0.50102694538318
YLR268W	YOR327C	0.50102694538318
YJL165C	YGL134W	0.50102694538318
YDL108W	YPR013C	0.50102694538318
YDL108W	YOL012C	0.50102694538318
YJL165C	YGR130C	0.50102694538318
YGR167W	YNL183C	0.50102694538318
YLR268W	YGL212W	0.50102694538318
YJL165C	YPR013C	0.50102694538318
YLR268W	YOR036W	0.50102694538318
YDL140C	YHR135C	0.50102694538318
YGR092W	YNL284C-A	0.50102694538318
YDR172W	YBR072W	0.50102694538318
YBR222C	YPL209C	0.50102694538318
YDR172W	YDR171W	0.50102694538318
YGL058W	YKL018W	0.50102694538318
YGL058W	YHR111W	0.50102694538318
YCR073W-A	YOL113W	0.50102694538318
YLR451W	YHR135C	0.50102694538318
YFL009W	YNR047W	0.50102694538318
YKR090W	YGL179C	0.50102694538318
YKL049C	YPL209C	0.50102694538318
YEL061C	YGL003C	0.50102694538318
YLR258W	YDR507C	0.50102694538318
YGL233W	YOR327C	0.50102694538318
YIL033C	YJL128C	0.50102694538318
YKR079C	YGL179C	0.50102694538318
YPL204W	YPR145W	0.50102694538318
YLR044C	YLL019C	0.50102694538318
YML010W	YOL123W	0.50102694538318
YDR226W	YPL026C	0.50102694538318
YDR023W	YHR135C	0.50102694538318
YDR023W	YCL024W	0.50102694538318
YDR023W	YKL171W	0.50102694538318
YGL097W	YNL189W	0.50102694538318
YDL017W	YDR285W	0.50102694538318
YBR109C	YER125W	0.50102694538318
YDR188W	YGL083W	0.50102694538318
YPL204W	YLR136C	0.50102694538318
YOL016C	YJL124C	0.50102694538318
YLR303W	YGL158W	0.50102694538318
YKL166C	YFR017C	0.50102694538318
YKL166C	YIL002C	0.50102694538318
YKL166C	YBR142W	0.50102694538318
YIL150C	YNL261W	0.50102694538318
YKL166C	YKL171W	0.50102694538318
YKL166C	YDR001C	0.50102694538318
YKL166C	YFR014C	0.50102694538318
YKL166C	YAR018C	0.50102694538318
YBR031W	YNL298W	0.50102694538318
YLR167W	YOR197W	0.50102694538318
YLR167W	YJR099W	0.50102694538318
YJL141C	YDR223W	0.50102694538318
YML057W	YOR077W	0.50102694538318
YML057W	YOR018W	0.50102694538318
YJL106W	YDL070W	0.50102694538318
YPL031C	YDL137W	0.50102694538318
YPL031C	YGR135W	0.50102694538318
YIL075C	YGL141W	0.50102694538318
YER171W	YHR122W	0.50102694538318
YOL016C	YLR362W	0.50102694538318
YIL075C	YMR314W	0.50102694538318
YPL031C	YKL181W	0.50102694538318
YPL031C	YKL127W	0.50102694538318
YPL031C	YHR137W	0.50102694538318
YPL031C	YER096W	0.50102694538318
YPL031C	YAL060W	0.50102694538318
YPL031C	YFL028C	0.50102694538318
YPL031C	YMR039C	0.50102694538318
YPL031C	YIL118W	0.50102694538318
YPL078C	YHR135C	0.50102694538318
YPL031C	YNL189W	0.50102694538318
YLL036C	YOR244W	0.50102694538318
YPL031C	YMR290C	0.50102694538318
YPL031C	YER027C	0.50102694538318
YPL031C	YOL123W	0.50102694538318
YOR098C	YGL241W	0.50102694538318
YOL016C	YLL019C	0.50102694538318
YOR061W	YMR037C	0.50102694538318
YMR205C	YOL045W	0.50102694538318
YOR061W	YDR043C	0.50102694538318
YOR061W	YDR496C	0.50102694538318
YOL016C	YBR087W	0.50102694538318
YIL147C	YLR006C	0.50102694538318
YNL307C	YNR047W	0.50102694538318
YOL016C	YER128W	0.50102694538318
YBL023C	YJL106W	0.50102694538318
YOL001W	YFL033C	0.50102694538318
YDR477W	YNL225C	0.50102694538318
YJR017C	YJR096W	0.50102694538318
YNL307C	YFR014C	0.50102694538318
YIL004C	YOR327C	0.50102694538318
YPL153C	YOL068C	0.50102694538318
YNL154C	YKL079W	0.50102694538318
YNL154C	YBL014C	0.50102694538318
YNL154C	YMR190C	0.50102694538318
YNL154C	YNR006W	0.50102694538318
YNL154C	YIL107C	0.50102694538318
YNL154C	YIL156W	0.50102694538318
YNL154C	YGR126W	0.50102694538318
YNL154C	YNR047W	0.50102694538318
YDL078C	YER125W	0.50102694538318
YDL078C	YPL209C	0.50102694538318
YNL154C	YMR233W	0.50102694538318
YNL154C	YLR257W	0.50102694538318
YNL154C	YPL217C	0.50102694538318
YFR014C	YBL047C	0.50102694538318
YNL154C	YNL045W	0.50102694538318
YPL133C	YDR507C	0.50102694538318
YNL154C	YGR027W-A	0.50102694538318
YPR161C	YNL298W	0.50102694538318
YDL134C	YLR102C	0.50102694538318
YBR118W	YJL164C	0.50102694538318
YFL001W	YPL209C	0.50102694538318
YCL035C	YCL024W	0.50102694538318
YCL035C	YDR507C	0.50102694538318
YBR011C	YER125W	0.50102694538318
YJL085W	YLR268W	0.50102694538318
YPL204W	YJR125C	0.50102694538318
YPL204W	YKR090W	0.50102694538318
YGR028W	YPL204W	0.50102694538318
YKL116C	YPR013C	0.50102694538318
YKL116C	YGL059W	0.50102694538318
YKL116C	YGL245W	0.50102694538318
YDL103C	YOL045W	0.50102694538318
YIL035C	YNL189W	0.50102694538318
YGL035C	YGL179C	0.50102694538318
YFL033C	YER151C	0.50102694538318
YGL035C	YER129W	0.50102694538318
YAR019C	YOR267C	0.50102694538318
YAR019C	YOR373W	0.50102694538318
YFL033C	YHR132W-A	0.50102694538318
YNL272C	YDR507C	0.50102694538318
YOR026W	YHR186C	0.50102694538318
YNL272C	YCL024W	0.50102694538318
YER177W	YMR037C	0.50102694538318
YIL035C	YOR123C	0.50102694538318
YPR019W	YJL106W	0.50102694538318
YCR073C	YAR019C	0.50102694538318
YIL035C	YKL117W	0.50102694538318
YHR079C	YPR198W	0.50102694538318
YBR169C	YNL161W	0.50102694538318
YDL230W	YER125W	0.50102694538318
YPL240C	YKL171W	0.50102694538318
YJR049C	YDR247W	0.50102694538318
YEL032W	YOL113W	0.50102694538318
YER164W	YLR418C	0.50102694538318
YLR433C	YOR220W	0.50102694538318
YOL139C	YKL101W	0.50102694538318
YLR433C	YOR352W	0.50102694538318
YDR177W	YHR111W	0.50102694538318
YDR177W	YGL003C	0.50102694538318
YGR040W	YJR105W	0.50102694538318
YGR040W	YJL089W	0.50102694538318
YAR007C	YEL032W	0.50102694538318
YKR021W	YOR119C	0.50102694538318
YLR043C	YML130C	0.50102694538318
YGR092W	YOL012C	0.50102694538318
YGR092W	YGR038C-A	0.50102694538318
YGR092W	YOL104C	0.50102694538318
YGR092W	YDL070W	0.50102694538318
YGR092W	YGR200C	0.50102694538318
YNL183C	YEL053C	0.50102694538318
YGR258C	YCR008W	0.50102694538318
YJL138C	YLR362W	0.50102694538318
YNL307C	YNL065W	0.50102694538318
YHR135C	YBL047C	0.50102694538318
YHR135C	YBL055C	0.50102694538318
YPL240C	YNL121C	0.50102694538318
YHR135C	YKR071C	0.50102694538318
YHR135C	YKR079C	0.50102694538318
YHR135C	YCR073W-A	0.50102694538318
YNL298W	YDL070W	0.50102694538318
YNL307C	YNL074C	0.50102694538318
YNL307C	YAR019C	0.50102694538318
YHR135C	YJL110C	0.50102694538318
YHR135C	YGR130C	0.50102694538318
YNL307C	YDL230W	0.50102694538318
YHR135C	YML080W	0.50102694538318
YHR135C	YNL125C	0.50102694538318
YNL307C	YDR293C	0.50102694538318
YHR135C	YMR316W	0.50102694538318
YHR135C	YLR410W	0.50102694538318
YHR135C	YDL070W	0.50102694538318
YNL022C	YOL113W	0.50102694538318
YJL128C	YKR055W	0.50102694538318
YJL106W	YGL201C	0.50102694538318
YMR001C	YER155C	0.50102694538318
YFL005W	YOL112W	0.50102694538318
YER089C	YHR030C	0.50102694538318
YJL165C	YDR020C	0.50102694538318
YDL108W	YDR087C	0.50102694538318
YMR205C	YMR139W	0.50102694538318
YCL024W	YMR140W	0.50102694538318
YHR135C	YIL107C	0.50102694538318
YAL015C	YNR047W	0.50102694538318
YER125W	YOR335C	0.50102694538318
YER125W	YIR001C	0.50102694538318
YPR119W	YJL165C	0.50102694538318
YHR135C	YIL156W	0.50102694538318
YDL108W	YDR188W	0.50102694538318
YFL005W	YMR001C	0.50102694538318
YNL183C	YNL148C	0.50102694538318
YHR135C	YIL077C	0.50102694538318
YCR073W-A	YPL026C	0.50102694538318
YDL108W	YNL206C	0.50102694538318
YGL245W	YPL026C	0.50102694538318
YNL022C	YPL026C	0.50102694538318
YFR014C	YDR001C	0.50102694538318
YPR119W	YGL240W	0.50102694538318
YDL108W	YIL143C	0.50102694538318
YHR135C	YOR153W	0.50102694538318
YJL085W	YOR327C	0.50102694538318
YDL028C	YLR016C	0.50102694538318
YFR014C	YKL127W	0.50102694538318
YHR135C	YGR126W	0.50102694538318
YHR135C	YNR019W	0.50102694538318
YFR014C	YBR001C	0.50102694538318
YFR014C	YNR033W	0.50102694538318
YKL023W	YPL026C	0.50102694538318
YFR014C	YMR290C	0.50102694538318
YHR135C	YNL022C	0.50102694538318
YKL168C	YDL103C	0.50102694538318
YKL168C	YOR335C	0.50102694538318
YCL032W	YMR139W	0.50102694538318
YJL089W	YDL028C	0.50102694538318
YHR135C	YNL189W	0.50102694538318
YKL193C	YMR139W	0.50102694538318
YDL108W	YNL113W	0.50102694538318
YJL106W	YMR284W	0.50102694538318
YHR135C	YOL130W	0.50102694538318
YHR135C	YOR042W	0.50102694538318
YHR135C	YOR054C	0.50102694538318
YHR135C	YOR056C	0.50102694538318
YPR187W	YFR014C	0.50102694538318
YHR135C	YGR027W-A	0.50102694538318
YLL019C	YNR047W	0.50102694538318
YGR200C	YPL026C	0.50102694538318
YJL041W	YGL016W	0.50102694538318
YFL033C	YOR162C	0.50102694538318
YLL019C	YGL019W	0.50102694538318
YMR284W	YGL158W	0.50102694538318
YDL101C	YDR171W	0.50102694538318
YHR135C	YMR140W	0.50102694538318
YGR240C	YJL106W	0.50102694538318
YKL048C	YKL181W	0.50102694538318
YNL121C	YBL099W	0.50102694538318
YJL106W	YHL024W	0.50102694538318
YJL106W	YOR335C	0.50102694538318
YER091C	YDR153C	0.50102694538318
YJL106W	YPL127C	0.50102694538318
YJL080C	YJL164C	0.50102694538318
YPL031C	YFR019W	0.50102694538318
YBR160W	YDL225W	0.50102694538318
YBR160W	YDL070W	0.50102694538318
YHR135C	YFR021W	0.50102694538318
YHR135C	YFR024C-A	0.50102694538318
YBL016W	YGR200C	0.50102694538318
YPR161C	YGL180W	0.50102694538318
YNL154C	YLR314C	0.50102694538318
YNL154C	YNL186W	0.50102694538318
YIL033C	YDR247W	0.50102694538318
YHR135C	YDR330W	0.50102694538318
YBR059C	YHR015W	0.50102694538318
YBR160W	YER098W	0.50102694538318
YLR176C	YGL112C	0.50102694538318
YJL019W	YMR078C	0.50102694538318
YHR135C	YNL027W	0.50102694538318
YPL031C	YHL027W	0.50102694538318
YML057W	YDR379W	0.50102694538318
YPL209C	YLR003C	0.50102694538318
YGR040W	YJR070C	0.50102694538318
YHR079C	YMR165C	0.50102694538318
YJL084C	YGL180W	0.50102694538318
YBR017C	YPR093C	0.50102694538318
YLR096W	YBL024W	0.50102694538318
YER095W	YNL312W	0.50102694538318
YCR063W	YKL095W	0.50102694538318
YER041W	YDL064W	0.50102694538318
YJL168C	YNL186W	0.50102694538318
YPL204W	YMR004W	0.50102694538318
YKR062W	YGR005C	0.50102694538318
YNL154C	YPL146C	0.50102694538318
YKL028W	YGR005C	0.50102694538318
YNL154C	YNL073W	0.50102694538318
YIR006C	YJR065C	0.50102694538318
YOL016C	YKL149C	0.50102694538318
YFR014C	YBR169C	0.50102694538318
YPL204W	YGR276C	0.50102694538318
YNL183C	YPR135W	0.50102694538318
YDR208W	YJR059W	0.50102694538318
YAL017W	YJL110C	0.50102694538318
YER098W	YHL007C	0.50102694538318
YPL204W	YOR306C	0.50102694538318
YPL204W	YLR003C	0.50102694538318
YPL031C	YKL035W	0.50102694538318
YDR168W	YOR061W	0.50102694538318
YDL108W	YBR088C	0.50102694538318
YJL141C	YER151C	0.50102694538318
YKL166C	YGR285C	0.50102694538318
YBL088C	YDL101C	0.50102694538318
YPL204W	YOR141C	0.50102694538318
YBR237W	YNL154C	0.50102694538318
YCR073W-A	YHL007C	0.50102694538318
YBL085W	YDL156W	0.50102694538318
YOL001W	YMR165C	0.50102694538318
YDR247W	YLR003C	0.50102694538318
YNL082W	YBR088C	0.50102694538318
YBR160W	YJR082C	0.50102694538318
