source	target	Weight_1>2	Weight_2>3	Weight_3>4	Weight_4>5	Weight_5>6	Weight_6>7	Weight_7>8	Weight_8>9	Weight_9>10	Weight_10>11	Weight_11>12	Weight_12>13	Weight_13>14	Weight_14>15	Weight_15>16
YLR090W	YLR090W	0.015577921736999744	0.02058545006786583	0.05455264380470274	0.12089002557079963	0.1302385005705959	0.0849013829552298	0.07027468811073778	0.10416447541413922	0.10535040295181142	0.04435229548303421	0.03904897818123167	0.08165822824946438	0.057906016765727895	0.017922181944320326	0.011971927252628321
YBR002C	YBR002C	0.11306465300816844	0.07618174177589905	0.04706776765946275	0.05525132731497976	0.0497760028243785	0.019838975757151184	0.011666146995273864	0.029792425534770194	0.07999710151286954	0.14130040680060585	0.15365903822947277	0.09106246433358675	0.028048965329519265	0.010356258394763411	0.032779428244253984
YPR196W	YPR196W	0.01087863135005183	0.03172463650924023	0.04333549959474901	0.02515160085210581	0.0386168076244494	0.08068223829606826	0.07043689112347556	0.03544710108643482	0.03982589911254052	0.0566942406944793	0.03857927658636468	0.02403052385269526	0.05075912204637102	0.0379814864024055	0.008782005233216606
YBL004W	YBL004W	0.06824604183801569	0.03937891670395828	0.08462702349106756	0.1704415076296509	0.18826605275082223	0.1397586586409044	0.0956815405792	0.07197428206237523	0.07739149352181057	0.08971624903718077	0.07254473368866077	0.10335047263714757	0.14410176861039742	0.13183003461495163	0.11385652790393981
YDR489W	YDR489W	0.1804305942734801	0.17047207034448608	0.15584124857560108	0.0940919262036382	0.09108439869632132	0.13210921505796047	0.21824831714568457	0.2850973286749288	0.22180589351541655	0.12102614717385225	0.057504874710629164	0.04392868766186171	0.0721636318838257	0.06500114059835425	0.08062255282951881
YDL217C	YDL217C	0.07882207092179337	0.0772237399884123	0.08549953418858627	0.09139241110079893	0.07080317603902014	0.007395020688788631	0.05477170670090396	0.07967765366388938	0.1262134288103054	0.13985246559198794	0.09796215377319341	0.06084350816801302	0.03927758801008206	0.06095689153163305	0.03276200643600797
YLR303W	YLR303W	0.25541095458424057	0.23326974647784574	0.32797679574521527	0.3778585977256036	0.3703051302252216	0.3245696450052545	0.22431059322831204	0.1490649411627897	0.251597567663504	0.3103151836251927	0.32356629632475004	0.36077046313870736	0.3454335714885932	0.31299312206030366	0.2602639203197319
YDR311W	YDR311W	0.05094963752306992	0.0391782270919737	0.08727360775550669	0.09625020810307772	0.09095626354429635	0.0985226287352298	0.06180050894110331	0.0280419301036923	0.06648731120231005	0.10022379880700709	0.09162711136341258	0.12869965810031533	0.08550808947596586	0.025406460038652226	0.05415658818427522
YKL089W	YKL089W	0.29477701785441324	0.2581220523305201	0.17609868809917786	0.09686832104060857	0.06534468022979459	0.11967405133315245	0.2467200485925426	0.32894527891048303	0.36574962789193294	0.2732881819844991	0.09644931926283175	0.04647719781272277	0.04126491513643216	0.04634277809737464	0.053319422598920474
YKL069W	YKL069W	0.13545072010748901	0.08135918445440228	0.1426690495015279	0.2141902260537812	0.2611937821918415	0.2686564785125329	0.234904510132972	0.14254830353402118	0.05039341254926251	0.08835640629050003	0.1488829998712461	0.19890970548156622	0.20253057009158276	0.13763629957341006	0.10141456067858369
YKR095W-A	YKR095W-A	0.034548778068404146	0.06291424241502433	0.07102576214843487	0.08997737681727364	0.12113852717499826	0.1223453141120075	0.12017954910570995	0.18281994848352567	0.21154934468263467	0.13946539976207417	0.14927103152462814	0.2080580917455403	0.17127278880160127	0.06616498804150438	0.011665051963074408
YHL039W	YHL039W	0.1268099757328165	0.1094677337846329	0.0758807532618134	0.04309060239041869	0.018667955593286507	0.01498539842012058	0.014483886884646989	0.009473425062806956	0.010251202197043785	0.03691674948555032	0.06709482739459753	0.0695395610522315	0.0788404567345911	0.08957295386815765	0.10304861356833415
YPR056W	YPR056W	0.030581985211051276	0.04357162728367534	0.07077303394715324	0.04547261082436509	0.027231128116364585	0.04086424668246856	0.08888441470745446	0.10805110512975677	0.068788237398566	0.09477821885773083	0.08493292409769346	0.022367327453859973	0.01587762527817394	0.013890892315029544	0.0381948607687558
YGR256W	YGR256W	0.1774571039960568	0.1343865773095258	0.15986971827258792	0.10736107108683189	0.04120600398504146	0.035211746335844445	0.1293139214196779	0.25274724299045975	0.2548088938794919	0.1467715091354499	0.12784734592056587	0.13680526030898213	0.06446357870755005	0.07107956588443416	0.11091893236423289
YPL012W	YPL012W	0.16990734593574439	0.18356899580843533	0.179319655543367	0.1675241441457237	0.17548061719949642	0.14366055873610545	0.08340184687110905	0.0636187701021029	0.11248576163226867	0.14782804506931785	0.13135058657639964	0.15596967522274957	0.1765292243569533	0.15079029726546223	0.17024750358251686
YPL027W	YPL027W	0.1292946721744399	0.01451404066075627	0.05942741320837724	0.05923311967562547	0.02878235582527637	0.06409296249277548	0.16234739600656575	0.15239433389679966	0.16732116332212973	0.3535785726307456	0.3003590031458278	0.143881209372856	0.14835173117827727	0.1381384727245062	0.17617061688766478
