	25min	30min	35min	40min	45min	50min	55min	60min	65min	70min	75min	80min	85min	90min	95min	100min
YDR169C	4.8286341457049	4.79435248894055	4.81243224054816	4.73853131098952	4.79844728590169	4.9918245541317	4.90381933043489	4.87586533294715	4.88573972222687	4.88978992251224	5.12537102060739	5.04546175694608	5.00680671863614	5.08448792761458	4.98095911306879	5.1211702490346
YDR170C	6.79466262404824	6.78453902744544	6.86772411134952	6.93850876274815	7.01736696710037	7.03240098087447	6.87497507153156	7.12960387014154	7.03737083158679	6.86347574972975	6.86217803660418	6.92750242799459	6.96393100810467	7.04096023095672	6.9507339459261	7.08205431925942
YDR170W-A	3.80908344576899	3.75741192224429	3.6526840613248	3.86998461810396	3.77555390439018	3.74879197174612	3.6869993960792	3.70047432720872	3.65763547981674	3.81236905885845	3.96828693719846	3.62272365566894	3.81095774243449	3.97620820280532	3.81039600944188	3.76388919518284
YDR171W	4.74118149545669	4.42221442335535	4.11227150561701	4.23847830872503	4.02823298468649	4.03254833128336	4.14788957741726	4.16209811018747	4.19300454093359	4.12743186241257	4.5552354197077	4.82990168112306	5.10594813313501	5.26775112828362	5.15504650814082	5.15525793273668
YDR172W	8.01893934202939	7.97601887874943	8.06777592723385	8.08063115726064	8.04834664167909	8.12086260749832	8.08090034368965	8.15117535345638	8.10190643383347	8.07609636201597	8.05016584053526	8.16273105928476	8.10205806955947	8.05485648720334	8.03454547623138	8.10879219305989
YDR173C	4.68820668429552	4.56327663827221	4.50875611739701	4.49909965321437	4.67514727088118	4.7134165337879	4.61412160104521	4.61231924360157	4.62662148422356	4.57272849229318	4.48735793784666	4.49591818545842	4.57564569543715	4.63980397164712	4.53864835728492	4.63735260734341
YDR174W	7.63771321544539	7.38494111190615	7.29266818986926	6.98705105631853	6.93375876053208	7.14919710594915	7.31748184511902	7.31535486344689	7.44423890682652	7.57541593658674	7.56095754694628	7.64634689883354	7.77895938898885	7.85397897277616	7.87873382802117	7.94347596099445
YDR175C	5.33070250526751	5.22461624779884	5.19827594187518	5.15644651198641	5.08671122005857	5.18960183982016	5.33662779815928	5.40647227934181	5.46855706154884	5.46054889228019	5.58700646093955	5.60791513928948	5.48318525952391	5.60510255556246	5.38080705927767	5.38329396070262
YDR176W	4.91723881883496	5.01488081877315	5.1518590779365	5.11156474776756	5.10832278899867	5.14264085939086	5.16435101777203	5.19589501711831	5.21427257730501	5.19529244757016	5.11722803518547	5.32704722584144	5.20343341891454	5.08448792761458	5.07573204137398	5.10381953986586
YDR177W	6.41891752952971	6.44146805307828	6.5600697780094	6.37379054291898	6.46512996644983	6.50531058867621	6.64412303775749	6.74973116269441	6.75402135983818	6.75719860086095	6.87792758988367	6.72840131345379	6.64966647562559	6.85420363666695	6.66711399143605	6.57607340921184
YDR178W	5.62562487124036	5.25865896102907	5.03335580896945	5.29600125831969	5.37321806468748	5.63447141933853	5.98757600358909	6.37789537788454	6.44085300550802	6.57081145304701	6.62002698087275	6.30808254581077	6.33166571085659	6.33709184386477	6.44578457056424	6.2385693510907
YDR179C	3.35390473266606	3.73178770870635	4.35334352872608	4.23407705197364	4.05320994507532	3.8944891085016	3.97198678727958	3.67301326514259	3.144006123685	3.13826862812764	2.84886664912102	2.60008860439324	2.62070145678244	3.23558871584963	3.26036551715371	3.26781940291209
YDR179W-A	5.38275424610514	5.59522004347896	5.55370668856493	5.72872268017294	5.59012751023075	5.67903528433055	5.60492244050723	5.30054287539479	4.93750670643313	4.57272849229318	4.24731620130609	4.2605057955691	4.56467984368287	4.49417490896175	4.77040521683594	4.9793198364293
YDR180W	6.10268208335738	5.68641715716748	5.37031099564011	5.27473134123853	5.13196195094046	5.05518289375378	4.91816885939095	4.74021248591415	4.88244177133343	4.9600296731209	5.29017061750017	5.51400197741939	5.55142938172428	5.46827323785303	5.36699225219543	5.43508492525962
YDR181C	4.37170922958687	4.44998123124103	4.55145171961619	4.26460755538594	4.21689665456314	4.31262653395809	4.40588067781075	4.59413302743638	4.71826357114204	4.58894053949258	4.65984897603942	4.51645785426513	4.41397647044084	4.41220889254018	4.35489091476944	4.31431898810737
YDR182W	6.40585201553445	6.62578820721734	6.70705343105694	6.7182891433992	6.68880969025108	6.67442994135537	6.56608224624116	6.61462039160137	6.40797163730498	6.34602950556975	6.40943440262685	6.28432487982377	6.32301506912277	6.4249188387237	6.47955890926501	6.49853103848286
YDR182W-A	2.17088087254265	2.06319094963058	1.7124647541033	1.97328495004265	1.91799307403943	1.93846219320716	2.17014890502725	2.08319705562683	1.75358484158125	1.38920889685701	2.24749920725634	1.60577175106151	1.83286711735934	2.15066597016253	2.24424564496354	1.67034586775013
YDR183W	4.76183850280138	4.58847945592732	4.34850919521771	4.16639429666379	3.93992348214841	3.5471888592879	3.69368778406466	3.96106937986681	3.85225460553531	4.05341960763716	4.1706982472913	4.34714616937101	4.23649084375363	4.45692218369022	4.18262586274527	4.26313613415801
YDR183C-A	3.79578968391736	3.81345466273261	3.7873845032036	3.75180617072626	3.56244920376925	3.6402835300036	3.60422245051312	3.56511162347718	3.65763547981674	3.6441346178049	3.6673501416256	3.36780532894278	3.42286713884749	3.6529109823648	3.69127963651313	3.45278355875043
YDR184C	5.75661621469972	5.75321192582411	5.80552193366072	5.80340418588772	5.56950034468434	5.62121003222797	5.48473647548826	5.35771723313116	5.38246161206907	5.39981475994518	5.46076286982176	5.46552929062329	5.36174093359598	5.29966447439929	5.13887840334527	5.36884039944872
YDR185C	4.5083776696736	4.54867485471173	4.55145171961619	4.51006266013258	4.22571208359864	4.01527236866779	4.17682141892794	4.18171687739174	4.17694183731008	4.02986103656545	4.36202319730753	4.04650685385234	4.04988038848216	3.70679888333252	4.29778305129766	4.19376251655471
YDR186C	6.94448798534161	6.84030705331143	6.61946825857783	6.42970866020407	6.44828146369468	6.6164160381426	6.55418707287816	6.48441945093542	6.47628681823182	6.34960212638185	6.40442412073175	6.40857065225668	6.307750498316	6.56280576981901	6.37990027842798	6.18869545731564
YDR187C	5.47321472849234	5.53723003521016	5.65898171919695	5.57711787064942	5.27046429701702	5.21756539874478	5.3952478076724	5.24567663177188	5.16626295621736	5.47588613350973	5.43478764158951	5.39887141636645	5.51201361961034	5.60510255556246	5.51714537701971	5.40706603009651
YDR188W	8.08668640943822	8.10387228504526	8.20180158118898	8.05684208091988	7.90238054184907	7.96500411884459	8.02398771315117	8.00569333283326	7.98684129754204	8.0095290651566	7.93733016384968	7.96021916285586	7.98115060987962	7.93466958585345	7.88698570145342	7.95923929968178
YDR189W	6.77785808853851	7.00378860278116	7.1033384893105	6.94256072590753	6.91275957004504	6.81084670533029	6.70828333235009	6.45045214684964	6.52574496904448	6.35435190020928	6.55369069039223	6.49907679257069	6.50132841835438	6.5700930342953	6.53744260045301	6.62047069540239
YDR190C	7.46633514564554	7.31817460373306	7.24012916023823	7.13955809694652	7.05927213654126	7.02666469519438	7.14824697106895	7.27425528204666	7.35485087777509	7.4124638802845	7.57737452927758	7.61176561460652	7.4993192681327	7.52627427112527	7.35025341565191	7.28684041738619
YDR191W	4.11229881046252	2.99789540160194	2.75798805317533	2.24232103532928	1.73251704616556	1.83723114431729	2.83471551236727	3.66606554185318	4.24014670789633	4.67118772517808	4.74686935531461	4.72202751761527	4.51617372996446	4.28335743290055	3.95037756368746	3.79305022060532
YDR192C	5.25014363633142	5.47294957733684	5.35351930403765	5.33762283724474	5.15752532752747	5.17929737272965	5.13762026124961	5.04874791340865	5.08251631733968	5.11640133715268	5.12130527305754	5.02410371018158	5.11850016580298	5.21666096351344	5.14860099315168	5.19676522946919
YDR193W	3.30782303182301	3.44688995491792	3.48660442630152	3.50383077882133	3.12711713169894	3.39521195867271	3.12927046521812	2.89218632372309	2.98088474526356	3.45366021068671	2.80897843103205	2.97134623325927	3.0972696352161	3.16033435957777	3.04127600244868	3.18223811218319
YDR194C	6.78880327596225	6.70364362763644	6.76443833526971	6.64392744916913	6.77766356660037	6.80666868196444	6.80565941389139	6.85122888586387	6.94317128868788	7.00838439306111	6.97462156506654	7.05758259166576	6.89629305176507	6.76303314091654	6.68615369499766	6.7764438574956
YDR195W	5.61809168990031	5.58809749089705	5.62140050819748	5.40377706935075	5.36924540501106	5.43020335123595	5.43570731029571	5.53596661569315	5.58065474321956	5.47806391818865	5.58405520676515	5.51059313756438	5.54586406190571	5.65255690005515	5.48935954680126	5.4806067418951
YDR196C	5.05751595043804	4.85495159453665	4.99055426250241	4.96256883610627	4.8732878125236	4.94697305328512	5.11537514974147	5.13178117328815	5.29090035322302	5.35074354078384	5.60167284675041	5.47430543478889	5.45970049198777	5.38477853964872	5.48935954680126	5.26078878636502
YDR197W	4.82536680161382	4.8755739109231	4.85736595278568	4.87199198072955	4.77461592572842	4.829983956737	4.82984938892676	5.02178844737626	5.0505488958265	5.00904729559939	5.26827477250241	4.94549591683477	5.02558895062562	5.07222269204115	4.70601902898434	4.89104414737621
YDR198C	5.44794243571456	5.22001591604095	5.2406389972779	5.31904157506546	5.24900520028521	5.3125571930356	5.40953806025255	5.33818146981673	5.28591653372886	5.3291910790599	5.27926423387587	5.27977018072898	5.32755171299126	5.06811099815982	5.06207843689465	4.99822415573084
YDR199W	2.58050216830482	2.8025051429861	3.10613898326216	2.89413081358349	3.08897672137684	3.14287487024256	3.22472044218853	3.2017953715541	3.13294687905752	2.80517104055423	2.4938165702934	2.82533054855511	2.62070145678244	2.7107744055309	2.54836617269781	2.77781662807742
YDR200C	4.41582504142929	4.64448439230281	4.9496398176151	4.88046529022978	4.85919371700142	4.90068231430866	4.90093221777284	5.02450717772476	4.79393688861955	4.50599466762083	4.51860776493942	4.64638834149178	4.48161093748272	4.57753020129543	4.23223787702082	4.63332723168252
YDR201W	4.11765105272475	4.35246857425204	4.50875611739701	4.51006266013258	4.47527215461733	4.47728849787103	4.46180580675837	4.28509576312211	4.3962912070894	4.36719284954358	4.35511509841253	4.45394019689596	4.30398409181373	4.18805976305423	4.11811098247597	4.22084088726317
YDR202C	4.5124467605044	4.48874338933656	4.41475872215086	4.68471582774479	4.72262816398815	4.78651889178451	4.90093221777284	4.87285124284799	5.00578301269695	4.90928785322034	4.97126488562371	5.04074277448824	5.0753700488987	4.87451051847577	4.87951991760001	4.77525793000199
YDR203W	2.48434027472351	2.50260589886448	2.25747426995466	2.74124948877989	2.85901564772717	2.74201251040653	2.89399555144185	2.86817095930656	2.86535832570714	3.07060877836239	2.92547961229564	3.51796561682978	3.30481664391056	3.04791347978977	3.23625158130096	2.74834287295833
YDR204W	4.54856116679119	4.14970816559982	3.99960891190583	4.09537929447011	4.28173567598247	4.08868498213606	4.43011452182456	4.40678582665204	4.6461995655078	4.71616315374176	5.11313924186082	4.89671200520137	4.89743581252693	5.23877865267035	5.16785178642043	5.00447094618411
YDR205W	5.85122041933092	5.91565033436938	5.92561477126763	5.93260760377318	5.95995652390869	5.9454090028626	5.98485188546733	6.11510554329394	6.13479834144497	6.11085428611213	6.21329386545871	5.97492916654441	6.01999403257211	6.10795648221124	6.0643756016214	5.87425703574902
YDR206W	7.32078829478972	7.30085261917352	7.1609997667786	7.3071088482477	7.278992629512	7.41760793042725	7.32987851536244	7.2052402453519	7.20185271480856	7.01964108241048	6.87189039944734	6.91530845377834	6.96184285838916	6.95784241219126	6.8843983953031	7.07093608610257
YDR207C	5.66087993034183	5.88546474283468	6.04546396506591	6.00672417116264	6.04956888179647	6.05654960447573	5.91072227152619	5.79035295415545	5.57453688537958	5.38131723159686	5.11313924186082	5.03600830580913	4.97954355261007	4.83149549413069	4.92171155157592	5.18306172476284
YDR208W	6.4468266414866	6.56632248813693	6.62846995925695	6.79574042613603	6.94980884137163	6.90139696978138	6.87718023885107	6.76769211273276	6.69038112638858	6.54818789962085	6.52319961019079	6.33916283725777	6.3731103697241	6.33367060548509	6.3380258535402	6.44327022747647
YDR209C	6.32023708844313	6.3475821339006	6.28694828951947	6.53095664575593	6.43503966966474	6.39386916026163	6.54311917555954	6.55287268580961	6.24547520667628	6.51675447941467	6.4730324790884	6.44652794600147	6.47228357901017	6.53029716304042	6.78816029507982	6.58860141059412
YDR210W	5.75318142917857	5.79711321163951	5.66288128123161	6.00284870621691	5.88542144403872	5.74514935637932	5.92358185122088	5.92157658985444	5.46194375485974	5.92699609573463	5.82558974880624	5.89351748129644	5.86920798881982	5.84025880746527	6.08983081504725	5.86054799357158
YDR210W-B	1.36429747014639	1.55050109374654	1.58673451323534	0.936740913413862	1.30349429029326	1.75635564162248	1.46733130563217	1.64820530747843	1.75358484158125	1.71881851198369	1.13396333066095	1.49972889376315	1.4435130387252	0.24486001609673	1.46074152613245	1.79089069096497
YDR210W-A	0.743777854139019	0.893625720241315	1.03307657163504	0.421397387282655	0.528558006403656	0.863969836222201	0.946524183257399	1.02248674488696	1.3947409298895	1.19105186970103	0.494433528687619	0.806899791882959	0.861571460311299	-0.318333933250097	0.847602825777383	1.43162375210298
YDR210C-D	1.92443273369556	2.12355177028589	1.29669613789574	1.86359129679387	1.46110776533591	1.7283572592214	1.46733130563217	1.61972101832194	1.43131112267507	1.42577177003936	0.277755501340957	1.41474632581078	1.34440931298118	1.33652091623597	1.02698116894096	1.50395383635903
YDR210C-C	0.567260954579365	0.893625720241315	0.210960916614346	0.892741987089098	0.528558006403656	0.963404565375856	0.0419441228772094	0.565508272274117	0.194505647089224	0.189353075408229	-0.471614768993744	0.565437395147083	-0.0374191798010599	-0.155628681289007	0.00769835899068272	0.140898220781579
YDR211W	7.57099922491646	7.59715395837798	7.62900471410928	7.60768770349703	7.73341364183115	7.72355487239322	7.67055362888439	7.49467601103431	7.50179097603311	7.43618032024376	7.50744299670984	7.48157914313054	7.44404413334059	7.37555078346155	7.36422866382664	7.36356441029034
YDR212W	8.25550987014496	8.17333663238508	8.09003101987012	8.27391604787954	8.1944270614873	8.25263291980867	8.23442683867295	8.08792328076521	8.11390851084253	8.04778568133697	8.22706366195467	8.25321768300021	8.30622380556935	8.25214465847196	8.24215183669239	8.34463933862586
YDR213W	3.91739215431776	3.98051711690172	3.87066919107038	4.0510294357022	4.1674247467189	3.88183544031505	3.97198678727958	3.79266945743492	3.97500008119292	3.95678524646346	4.02161375327737	4.16832795447876	4.17532850288546	4.50638174633688	4.34928078623946	4.39736760122248
YDR214W	9.13415938959357	9.12182974220302	9.06668590870896	9.10021671341064	9.02528793610321	9.01420167797215	8.92794711069853	8.65082368682061	8.62852188451013	8.60063123128938	8.50028262042669	8.61227384309386	8.73924085801971	8.58559074156119	8.63980563380696	8.88227147259368
YDR215C	0.687304999876393	1.06758153757675	0.446357164229521	1.21205980518854	1.19993780130739	0.811558493496996	0.80544035382736	0.68029399894994	0.915997048011852	0.803506253678916	-0.287383004296746	0.275274318180555	0.350873058734835	-0.155628681289007	0.00769835899068272	-0.0530393159196944
YDR216W	6.31675105295295	6.31667475165167	6.54535821408349	7.10321762857456	7.36778412284235	7.60489882997137	7.7061341054091	7.72020568787807	7.79802754859726	7.66607720788727	7.40330151360759	7.31178710225569	7.29277162659612	7.30217946272285	7.15907804003288	7.03248004408787
YDR217C	5.2329845419512	5.25416607801603	5.08076577110211	5.14711305538489	4.8900209656779	4.87217772761393	4.84194241417288	4.89381882040018	5.03280887863704	4.92214159940256	5.16145616355687	5.11893884233782	4.99051072040704	5.11669440722437	5.05520287050121	5.01688396324616
YDR218C	2.58050216830482	2.72669866509833	2.39511441569057	2.43870452366673	2.34757500586679	2.32243760651645	1.94199560322061	2.20324016802536	1.56897175851635	1.80461632502042	1.37157469281966	1.41474632581078	1.23799234973161	2.11921723640526	1.46074152613245	2.03011703886902
